center_freq,average,start,end,congestion,start,end
155312000.0,-5.82954886,2019-05-02 11:12:30,2019-05-02 11:13:30,2.0,2019-05-02 11:12:30,2019-05-02 11:13:30
155312000.0,-7.673286776666666,2019-05-02 11:13:20,2019-05-02 11:14:20,,,
155312000.0,-8.207296306666665,2019-05-02 11:14:10,2019-05-02 11:15:10,,,
155312000.0,-8.610068213793104,2019-05-02 11:15:00,2019-05-02 11:16:00,,,
155312000.0,-8.118631573333333,2019-05-02 11:15:50,2019-05-02 11:16:50,,,
155312000.0,-7.979111820000002,2019-05-02 11:16:40,2019-05-02 11:17:40,,,
155312000.0,-8.051129090000002,2019-05-02 11:17:30,2019-05-02 11:18:30,,,
155312000.0,-8.283135027586209,2019-05-02 11:18:20,2019-05-02 11:19:20,,,
155312000.0,-8.492355724137932,2019-05-02 11:19:10,2019-05-02 11:20:10,,,
155312000.0,-7.944280903333334,2019-05-02 11:20:00,2019-05-02 11:21:00,,,
155312000.0,-8.546306560000001,2019-05-02 11:20:50,2019-05-02 11:21:50,,,
155312000.0,-8.459085593333333,2019-05-02 11:21:40,2019-05-02 11:22:40,,,
155312000.0,-8.185194586206897,2019-05-02 11:22:30,2019-05-02 11:23:30,,,
155312000.0,-7.541238227586208,2019-05-02 11:23:20,2019-05-02 11:24:20,,,
155312000.0,-8.567507273333332,2019-05-02 11:24:10,2019-05-02 11:25:10,,,
155312000.0,-7.317867023333333,2019-05-02 11:25:00,2019-05-02 11:26:00,,,
155312000.0,-7.88788174,2019-05-02 11:25:50,2019-05-02 11:26:50,,,
155312000.0,2.2087541413793095,2019-05-02 11:26:40,2019-05-02 11:27:40,10.0,2019-05-02 11:26:40,2019-05-02 11:27:40
155312000.0,-1.3454059533333336,2019-05-02 11:27:30,2019-05-02 11:28:30,7.0,2019-05-02 11:27:30,2019-05-02 11:28:30
155312000.0,-4.523643233333333,2019-05-02 11:28:20,2019-05-02 11:29:20,4.0,2019-05-02 11:28:20,2019-05-02 11:29:20
155312000.0,0.4720555133333329,2019-05-02 11:29:10,2019-05-02 11:30:10,8.0,2019-05-02 11:29:10,2019-05-02 11:30:10
155312000.0,-8.022370306666666,2019-05-02 11:30:00,2019-05-02 11:31:00,,,
155312000.0,-8.305991703448274,2019-05-02 11:30:50,2019-05-02 11:31:50,,,
155312000.0,-7.782012903333333,2019-05-02 11:31:40,2019-05-02 11:32:40,,,
155312000.0,-7.719518223333333,2019-05-02 11:32:30,2019-05-02 11:33:30,,,
155312000.0,-8.891427229999998,2019-05-02 11:33:20,2019-05-02 11:34:20,,,
155312000.0,-7.954881629999999,2019-05-02 11:34:10,2019-05-02 11:35:10,,,
155312000.0,-7.484797851724137,2019-05-02 11:35:00,2019-05-02 11:36:00,,,
155312000.0,-7.874561073333331,2019-05-02 11:35:50,2019-05-02 11:36:50,,,
155312000.0,-7.419906439999999,2019-05-02 11:36:40,2019-05-02 11:37:40,,,
155312000.0,-8.519487416666667,2019-05-02 11:37:30,2019-05-02 11:38:30,,,
155312000.0,-7.88431385862069,2019-05-02 11:38:20,2019-05-02 11:39:20,,,
155312000.0,-7.6571994,2019-05-02 11:39:10,2019-05-02 11:40:10,,,
155312000.0,-8.09601196,2019-05-02 11:40:00,2019-05-02 11:41:00,,,
155312000.0,-7.906303786666668,2019-05-02 11:40:50,2019-05-02 11:41:50,,,
155312000.0,-7.650450083333333,2019-05-02 11:41:40,2019-05-02 11:42:40,,,
155312000.0,-7.915018186206898,2019-05-02 11:42:30,2019-05-02 11:43:30,,,
155312000.0,-8.029322976666666,2019-05-02 11:43:20,2019-05-02 11:44:20,,,
155312000.0,-8.328524523333332,2019-05-02 11:44:10,2019-05-02 11:45:10,,,
155312000.0,-7.729159796666669,2019-05-02 11:45:00,2019-05-02 11:46:00,,,
155312000.0,-8.56541524827586,2019-05-02 11:45:50,2019-05-02 11:46:50,,,
155312000.0,-8.064384076666666,2019-05-02 11:46:40,2019-05-02 11:47:40,,,
155312000.0,-8.231457070000001,2019-05-02 11:47:30,2019-05-02 11:48:30,,,
155312000.0,-8.086057706666667,2019-05-02 11:48:20,2019-05-02 11:49:20,,,
155312000.0,-7.720852579310344,2019-05-02 11:49:10,2019-05-02 11:50:10,,,
155312000.0,-8.308790163333333,2019-05-02 11:50:00,2019-05-02 11:51:00,,,
155312000.0,-8.870104136666667,2019-05-02 11:50:50,2019-05-02 11:51:50,,,
155312000.0,-8.13287876,2019-05-02 11:51:40,2019-05-02 11:52:40,,,
155312000.0,-8.28483935,2019-05-02 11:52:30,2019-05-02 11:53:30,,,
155312000.0,-8.003732706896551,2019-05-02 11:53:20,2019-05-02 11:54:20,,,
155312000.0,-8.409268793333332,2019-05-02 11:54:10,2019-05-02 11:55:10,,,
155312000.0,-8.171173433333335,2019-05-02 11:55:00,2019-05-02 11:56:00,,,
155312000.0,-7.597840636666668,2019-05-02 11:55:50,2019-05-02 11:56:50,,,
155312000.0,-8.30058971724138,2019-05-02 11:56:40,2019-05-02 11:57:40,,,
155312000.0,-7.7085458749999995,2019-05-02 11:57:30,2019-05-02 11:58:30,,,
155312000.0,-7.927915337931035,2019-05-02 11:58:20,2019-05-02 11:59:20,,,
155312000.0,-8.106381271428573,2019-05-02 11:59:10,2019-05-02 12:00:10,,,
155312000.0,-8.806985782142856,2019-05-02 12:00:00,2019-05-02 12:01:00,,,
155312000.0,-8.505823310344827,2019-05-02 12:00:50,2019-05-02 12:01:50,,,
155312000.0,-8.29250563214286,2019-05-02 12:01:40,2019-05-02 12:02:40,,,
155312000.0,-8.661151585714286,2019-05-02 12:02:30,2019-05-02 12:03:30,,,
155312000.0,-8.471467607142857,2019-05-02 12:03:20,2019-05-02 12:04:20,,,
155312000.0,-8.003770658620692,2019-05-02 12:04:10,2019-05-02 12:05:10,,,
155312000.0,-7.886239334482759,2019-05-02 12:05:00,2019-05-02 12:06:00,,,
155312000.0,-8.821627646428572,2019-05-02 12:05:50,2019-05-02 12:06:50,,,
155312000.0,-7.851236478571428,2019-05-02 12:06:40,2019-05-02 12:07:40,,,
155312000.0,-8.190355503448277,2019-05-02 12:07:30,2019-05-02 12:08:30,,,
155312000.0,-8.378167539285714,2019-05-02 12:08:20,2019-05-02 12:09:20,,,
155312000.0,-8.239501465517241,2019-05-02 12:09:10,2019-05-02 12:10:10,,,
155312000.0,-8.29520933448276,2019-05-02 12:10:00,2019-05-02 12:11:00,,,
155312000.0,-8.822776589655172,2019-05-02 12:10:50,2019-05-02 12:11:50,,,
155312000.0,-8.340806950000001,2019-05-02 12:11:40,2019-05-02 12:12:40,,,
155312000.0,-9.229214489285713,2019-05-02 12:12:30,2019-05-02 12:13:30,,,
155312000.0,-8.335461367857144,2019-05-02 12:13:20,2019-05-02 12:14:20,,,
155312000.0,-7.767032696551725,2019-05-02 12:14:10,2019-05-02 12:15:10,,,
155312000.0,-8.398234610714285,2019-05-02 12:15:00,2019-05-02 12:16:00,,,
155312000.0,-8.128984785714284,2019-05-02 12:15:50,2019-05-02 12:16:50,,,
155312000.0,-8.204320899999997,2019-05-02 12:16:40,2019-05-02 12:17:40,,,
155312000.0,-8.26968155862069,2019-05-02 12:17:30,2019-05-02 12:18:30,,,
155312000.0,-8.051262099999999,2019-05-02 12:18:20,2019-05-02 12:19:20,,,
155312000.0,-7.755075528571429,2019-05-02 12:19:10,2019-05-02 12:20:10,,,
155312000.0,-8.562006725,2019-05-02 12:20:00,2019-05-02 12:21:00,,,
155312000.0,-8.56468885862069,2019-05-02 12:20:50,2019-05-02 12:21:50,,,
155312000.0,-8.46236898275862,2019-05-02 12:21:40,2019-05-02 12:22:40,,,
155312000.0,-8.176694760714286,2019-05-02 12:22:30,2019-05-02 12:23:30,,,
155312000.0,-8.025017525,2019-05-02 12:23:20,2019-05-02 12:24:20,,,
155312000.0,-8.47651916551724,2019-05-02 12:24:10,2019-05-02 12:25:10,,,
155312000.0,-7.634705913793103,2019-05-02 12:25:00,2019-05-02 12:26:00,,,
155312000.0,-7.5448922620689665,2019-05-02 12:25:50,2019-05-02 12:26:50,,,
155312000.0,-7.974177267857143,2019-05-02 12:26:40,2019-05-02 12:27:40,,,
155312000.0,-8.205719624999999,2019-05-02 12:27:30,2019-05-02 12:28:30,,,
155312000.0,-8.555297227586205,2019-05-02 12:28:20,2019-05-02 12:29:20,1.0,2019-05-02 12:28:20,2019-05-02 12:29:20
155312000.0,-1.4521975758620684,2019-05-02 12:29:10,2019-05-02 12:30:10,7.0,2019-05-02 12:29:10,2019-05-02 12:30:10
155312000.0,-8.325210039285713,2019-05-02 12:30:00,2019-05-02 12:31:00,,,
155312000.0,-8.863410621428573,2019-05-02 12:30:50,2019-05-02 12:31:50,,,
155312000.0,-8.529046128571428,2019-05-02 12:31:40,2019-05-02 12:32:40,,,
155312000.0,-8.014642028571428,2019-05-02 12:32:30,2019-05-02 12:33:30,,,
155312000.0,-8.335815257142858,2019-05-02 12:33:20,2019-05-02 12:34:20,,,
155312000.0,-7.591111834482759,2019-05-02 12:34:10,2019-05-02 12:35:10,1.0,2019-05-02 12:34:10,2019-05-02 12:35:10
155312000.0,-5.8270053689655175,2019-05-02 12:35:00,2019-05-02 12:36:00,3.0,2019-05-02 12:35:00,2019-05-02 12:36:00
155312000.0,-8.217759779310343,2019-05-02 12:35:50,2019-05-02 12:36:50,,,
155312000.0,-8.320661603571429,2019-05-02 12:36:40,2019-05-02 12:37:40,,,
155312000.0,-5.665531564285715,2019-05-02 12:37:30,2019-05-02 12:38:30,4.0,2019-05-02 12:37:30,2019-05-02 12:38:30
155312000.0,-7.918532979310346,2019-05-02 12:38:20,2019-05-02 12:39:20,,,
155312000.0,-8.326431503448276,2019-05-02 12:39:10,2019-05-02 12:40:10,,,
155312000.0,2.671746668965518,2019-05-02 12:40:00,2019-05-02 12:41:00,7.0,2019-05-02 12:40:00,2019-05-02 12:41:00
155312000.0,-8.219098828571427,2019-05-02 12:40:50,2019-05-02 12:41:50,,,
155312000.0,-2.9997884250000006,2019-05-02 12:41:40,2019-05-02 12:42:40,4.0,2019-05-02 12:41:40,2019-05-02 12:42:40
155312000.0,-1.5962555758620685,2019-05-02 12:42:30,2019-05-02 12:43:30,5.0,2019-05-02 12:42:30,2019-05-02 12:43:30
155312000.0,-4.735632878571429,2019-05-02 12:43:20,2019-05-02 12:44:20,3.0,2019-05-02 12:43:20,2019-05-02 12:44:20
155312000.0,-8.221705214285716,2019-05-02 12:44:10,2019-05-02 12:45:10,,,
155312000.0,-8.199680324137933,2019-05-02 12:45:00,2019-05-02 12:46:00,,,
155312000.0,-8.05835682142857,2019-05-02 12:45:50,2019-05-02 12:46:50,,,
155312000.0,-8.106909085714287,2019-05-02 12:46:40,2019-05-02 12:47:40,,,
155312000.0,-8.107183886206895,2019-05-02 12:47:30,2019-05-02 12:48:30,,,
155312000.0,-8.06514348275862,2019-05-02 12:48:20,2019-05-02 12:49:20,,,
155312000.0,-8.08211151034483,2019-05-02 12:49:10,2019-05-02 12:50:10,,,
155312000.0,-8.482509332142856,2019-05-02 12:50:00,2019-05-02 12:51:00,,,
155312000.0,-8.025292678571429,2019-05-02 12:50:50,2019-05-02 12:51:50,,,
155312000.0,-7.938758210344827,2019-05-02 12:51:40,2019-05-02 12:52:40,,,
155312000.0,-8.112083662068965,2019-05-02 12:52:30,2019-05-02 12:53:30,,,
155312000.0,-8.330066296428571,2019-05-02 12:53:20,2019-05-02 12:54:20,,,
155312000.0,-8.087030820689655,2019-05-02 12:54:10,2019-05-02 12:55:10,,,
155312000.0,-8.04555844827586,2019-05-02 12:55:00,2019-05-02 12:56:00,,,
155312000.0,-8.035969517857144,2019-05-02 12:55:50,2019-05-02 12:56:50,,,
155312000.0,-8.412213889285715,2019-05-02 12:56:40,2019-05-02 12:57:40,,,
155312000.0,-8.827007985714287,2019-05-02 12:57:30,2019-05-02 12:58:30,,,
155312000.0,-8.37237645172414,2019-05-02 12:58:20,2019-05-02 12:59:20,,,
155312000.0,-8.518995853571429,2019-05-02 12:59:10,2019-05-02 13:00:10,,,
155312000.0,-8.432979657142857,2019-05-02 13:00:00,2019-05-02 13:01:00,,,
155312000.0,-8.425235248275865,2019-05-02 13:00:50,2019-05-02 13:01:50,,,
155312000.0,-8.309153167857144,2019-05-02 13:01:40,2019-05-02 13:02:40,,,
155312000.0,-1.4427671928571417,2019-05-02 13:02:30,2019-05-02 13:03:30,5.0,2019-05-02 13:02:30,2019-05-02 13:03:30
155312000.0,-1.532903668965517,2019-05-02 13:03:20,2019-05-02 13:04:20,5.0,2019-05-02 13:03:20,2019-05-02 13:04:20
155312000.0,-2.6331778551724137,2019-05-02 13:04:10,2019-05-02 13:05:10,6.0,2019-05-02 13:04:10,2019-05-02 13:05:10
155312000.0,-8.477436878571428,2019-05-02 13:05:00,2019-05-02 13:06:00,,,
155312000.0,-8.288467720689654,2019-05-02 13:05:50,2019-05-02 13:06:50,,,
155312000.0,-8.299459782758623,2019-05-02 13:06:40,2019-05-02 13:07:40,,,
155312000.0,-4.7648259,2019-05-02 13:07:30,2019-05-02 13:08:30,3.0,2019-05-02 13:07:30,2019-05-02 13:08:30
155312000.0,-8.549658475,2019-05-02 13:08:20,2019-05-02 13:09:20,,,
155312000.0,8.523622713793104,2019-05-02 13:09:10,2019-05-02 13:10:10,12.0,2019-05-02 13:09:10,2019-05-02 13:10:10
155312000.0,1.4569566206896534,2019-05-02 13:10:00,2019-05-02 13:11:00,7.0,2019-05-02 13:10:00,2019-05-02 13:11:00
155312000.0,-7.929465792857143,2019-05-02 13:10:50,2019-05-02 13:11:50,,,
155312000.0,-7.824350753571427,2019-05-02 13:11:40,2019-05-02 13:12:40,,,
155312000.0,-8.031868339285714,2019-05-02 13:12:30,2019-05-02 13:13:30,,,
155312000.0,-8.329573957142857,2019-05-02 13:13:20,2019-05-02 13:14:20,,,
155312000.0,-7.674595310714287,2019-05-02 13:14:10,2019-05-02 13:15:10,,,
155312000.0,-7.929180317857141,2019-05-02 13:15:00,2019-05-02 13:16:00,,,
155312000.0,-7.64051214642857,2019-05-02 13:15:50,2019-05-02 13:16:50,,,
155312000.0,-8.09759198275862,2019-05-02 13:16:40,2019-05-02 13:17:40,,,
155312000.0,-8.031596010714285,2019-05-02 13:17:30,2019-05-02 13:18:30,,,
155312000.0,-7.594617613793104,2019-05-02 13:18:20,2019-05-02 13:19:20,,,
155312000.0,-8.479239751724139,2019-05-02 13:19:10,2019-05-02 13:20:10,,,
155312000.0,-8.546322134482761,2019-05-02 13:20:00,2019-05-02 13:21:00,,,
155312000.0,-8.335819253571431,2019-05-02 13:20:50,2019-05-02 13:21:50,,,
155312000.0,-7.884085879310345,2019-05-02 13:21:40,2019-05-02 13:22:40,,,
155312000.0,-7.625567546428569,2019-05-02 13:22:30,2019-05-02 13:23:30,,,
155312000.0,-7.738414575,2019-05-02 13:23:20,2019-05-02 13:24:20,,,
155312000.0,-8.437919424137931,2019-05-02 13:24:10,2019-05-02 13:25:10,,,
155312000.0,-8.465118203571427,2019-05-02 13:25:00,2019-05-02 13:26:00,,,
155312000.0,-8.633390217857144,2019-05-02 13:25:50,2019-05-02 13:26:50,,,
155312000.0,-8.256280255172415,2019-05-02 13:26:40,2019-05-02 13:27:40,,,
155312000.0,-8.645078324137932,2019-05-02 13:27:30,2019-05-02 13:28:30,,,
155312000.0,-8.071411360714285,2019-05-02 13:28:20,2019-05-02 13:29:20,,,
155312000.0,-7.485017103571429,2019-05-02 13:29:10,2019-05-02 13:30:10,,,
155312000.0,-8.12390311724138,2019-05-02 13:30:00,2019-05-02 13:31:00,,,
155312000.0,-8.249012992857143,2019-05-02 13:30:50,2019-05-02 13:31:50,,,
155312000.0,-8.247658610344827,2019-05-02 13:31:40,2019-05-02 13:32:40,,,
155312000.0,-7.942512206896551,2019-05-02 13:32:30,2019-05-02 13:33:30,,,
155312000.0,-7.702825374999999,2019-05-02 13:33:20,2019-05-02 13:34:20,,,
155312000.0,-7.882669585714282,2019-05-02 13:34:10,2019-05-02 13:35:10,,,
155312000.0,2.168257837931033,2019-05-02 13:35:00,2019-05-02 13:36:00,7.0,2019-05-02 13:35:00,2019-05-02 13:36:00
155312000.0,-2.7438835321428563,2019-05-02 13:35:50,2019-05-02 13:36:50,4.0,2019-05-02 13:35:50,2019-05-02 13:36:50
155312000.0,-8.685045393103449,2019-05-02 13:36:40,2019-05-02 13:37:40,,,
155312000.0,-8.239185464285713,2019-05-02 13:37:30,2019-05-02 13:38:30,,,
155312000.0,-8.249328860714288,2019-05-02 13:38:20,2019-05-02 13:39:20,,,
155312000.0,-8.972395671428572,2019-05-02 13:39:10,2019-05-02 13:40:10,,,
155312000.0,-8.66352507857143,2019-05-02 13:40:00,2019-05-02 13:41:00,,,
155312000.0,-8.096597610714287,2019-05-02 13:40:50,2019-05-02 13:41:50,,,
155312000.0,-8.3473733,2019-05-02 13:41:40,2019-05-02 13:42:40,,,
155312000.0,-7.978054021428572,2019-05-02 13:42:30,2019-05-02 13:43:30,,,
155312000.0,-8.102331379310346,2019-05-02 13:43:20,2019-05-02 13:44:20,,,
155312000.0,-8.407627237931035,2019-05-02 13:44:10,2019-05-02 13:45:10,,,
155312000.0,-7.94075199285714,2019-05-02 13:45:00,2019-05-02 13:46:00,,,
155312000.0,-8.02430622413793,2019-05-02 13:45:50,2019-05-02 13:46:50,,,
155312000.0,-8.190067427586206,2019-05-02 13:46:40,2019-05-02 13:47:40,,,
155312000.0,-7.98830089642857,2019-05-02 13:47:30,2019-05-02 13:48:30,,,
155312000.0,-8.36434130714286,2019-05-02 13:48:20,2019-05-02 13:49:20,,,
155312000.0,-8.527397448275863,2019-05-02 13:49:10,2019-05-02 13:50:10,,,
155312000.0,-8.453370349999998,2019-05-02 13:50:00,2019-05-02 13:51:00,,,
155312000.0,-8.166675862068967,2019-05-02 13:50:50,2019-05-02 13:51:50,,,
155312000.0,-7.99725227586207,2019-05-02 13:51:40,2019-05-02 13:52:40,,,
155312000.0,-8.185138210714287,2019-05-02 13:52:30,2019-05-02 13:53:30,,,
155312000.0,-8.043750757142858,2019-05-02 13:53:20,2019-05-02 13:54:20,,,
155312000.0,-8.234286206896552,2019-05-02 13:54:10,2019-05-02 13:55:10,,,
155312000.0,-8.110403260714284,2019-05-02 13:55:00,2019-05-02 13:56:00,,,
155312000.0,-8.226341503448275,2019-05-02 13:55:50,2019-05-02 13:56:50,,,
155312000.0,-7.862308475000002,2019-05-02 13:56:40,2019-05-02 13:57:40,,,
155312000.0,-8.335505182142857,2019-05-02 13:57:30,2019-05-02 13:58:30,,,
155312000.0,-7.821752951724138,2019-05-02 13:58:20,2019-05-02 13:59:20,,,
155312000.0,-7.406881075,2019-05-02 13:59:10,2019-05-02 14:00:10,,,
155312000.0,-7.574505192857141,2019-05-02 14:00:00,2019-05-02 14:01:00,,,
155312000.0,-8.32624034827586,2019-05-02 14:00:50,2019-05-02 14:01:50,,,
155312000.0,-8.230316139285714,2019-05-02 14:01:40,2019-05-02 14:02:40,,,
155312000.0,-8.968629907142859,2019-05-02 14:02:30,2019-05-02 14:03:30,,,
155312000.0,-7.917576332142857,2019-05-02 14:03:20,2019-05-02 14:04:20,,,
155312000.0,-8.722369417857141,2019-05-02 14:04:10,2019-05-02 14:05:10,,,
155312000.0,-8.022008503571428,2019-05-02 14:05:00,2019-05-02 14:06:00,,,
155312000.0,-8.587535471428572,2019-05-02 14:05:50,2019-05-02 14:06:50,,,
155312000.0,-8.440851393103449,2019-05-02 14:06:40,2019-05-02 14:07:40,,,
155312000.0,-7.790009592857143,2019-05-02 14:07:30,2019-05-02 14:08:30,,,
155312000.0,-7.497367507142856,2019-05-02 14:08:20,2019-05-02 14:09:20,,,
155312000.0,-8.452864296551725,2019-05-02 14:09:10,2019-05-02 14:10:10,,,
155312000.0,-7.778240737931034,2019-05-02 14:10:00,2019-05-02 14:11:00,,,
155312000.0,-8.188997735714285,2019-05-02 14:10:50,2019-05-02 14:11:50,,,
155312000.0,-8.166460493103449,2019-05-02 14:11:40,2019-05-02 14:12:40,,,
155312000.0,-7.904313542857141,2019-05-02 14:12:30,2019-05-02 14:13:30,,,
155312000.0,-8.833563353571428,2019-05-02 14:13:20,2019-05-02 14:14:20,,,
155312000.0,-8.489739782758623,2019-05-02 14:14:10,2019-05-02 14:15:10,,,
155312000.0,-7.122794610714287,2019-05-02 14:15:00,2019-05-02 14:16:00,,,
155312000.0,-7.579699427586207,2019-05-02 14:15:50,2019-05-02 14:16:50,,,
155312000.0,-7.3845697928571425,2019-05-02 14:16:40,2019-05-02 14:17:40,,,
155312000.0,-8.714728435714285,2019-05-02 14:17:30,2019-05-02 14:18:30,,,
155312000.0,-8.707693017241379,2019-05-02 14:18:20,2019-05-02 14:19:20,,,
155312000.0,-8.81615025357143,2019-05-02 14:19:10,2019-05-02 14:20:10,,,
155312000.0,-9.2158781,2019-05-02 14:20:00,2019-05-02 14:21:00,,,
155312000.0,-8.768336210344827,2019-05-02 14:20:50,2019-05-02 14:21:50,,,
155312000.0,-8.207573207142858,2019-05-02 14:21:40,2019-05-02 14:22:40,,,
155312000.0,-8.963633392857142,2019-05-02 14:22:30,2019-05-02 14:23:30,,,
155312000.0,-9.369458003448276,2019-05-02 14:23:20,2019-05-02 14:24:20,,,
155312000.0,-8.681096662068969,2019-05-02 14:24:10,2019-05-02 14:25:10,,,
155312000.0,-9.286251857142856,2019-05-02 14:25:00,2019-05-02 14:26:00,,,
155312000.0,-8.467801382142857,2019-05-02 14:25:50,2019-05-02 14:26:50,,,
155312000.0,-8.347329527586206,2019-05-02 14:26:40,2019-05-02 14:27:40,,,
155312000.0,-8.036648275000001,2019-05-02 14:27:30,2019-05-02 14:28:30,,,
155312000.0,-8.671013060714285,2019-05-02 14:28:20,2019-05-02 14:29:20,,,
155312000.0,-8.40384322857143,2019-05-02 14:29:10,2019-05-02 14:30:10,,,
155312000.0,2.5368116965517236,2019-05-02 14:30:00,2019-05-02 14:31:00,13.0,2019-05-02 14:30:00,2019-05-02 14:31:00
155312000.0,-5.110381810344828,2019-05-02 14:30:50,2019-05-02 14:31:50,5.0,2019-05-02 14:30:50,2019-05-02 14:31:50
155312000.0,-5.7677038607142865,2019-05-02 14:31:40,2019-05-02 14:32:40,3.0,2019-05-02 14:31:40,2019-05-02 14:32:40
155312000.0,-5.191304400000001,2019-05-02 14:32:30,2019-05-02 14:33:30,3.0,2019-05-02 14:32:30,2019-05-02 14:33:30
155312000.0,-8.7986285,2019-05-02 14:33:20,2019-05-02 14:34:20,,,
155312000.0,-8.710986946428573,2019-05-02 14:34:10,2019-05-02 14:35:10,,,
155312000.0,-8.622703507142855,2019-05-02 14:35:00,2019-05-02 14:36:00,,,
155312000.0,-8.5240465,2019-05-02 14:35:50,2019-05-02 14:36:50,,,
155312000.0,-8.926845496551724,2019-05-02 14:36:40,2019-05-02 14:37:40,,,
155312000.0,-8.551724292857143,2019-05-02 14:37:30,2019-05-02 14:38:30,,,
